









Frequency of observations in the selected location(s).:
Number of taxa: 	532

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Hairy Woodpecker	0.0360093	0.0367399	0.0371075	0.0385666	0.0378109	0.0565236	0.0470263	0.0457029	0.0475531	0.0382012	0.0462307	0.0526619	0.0517913	0.0624535	0.0650374	0.0524333	0.0581524	0.0668513	0.0696565	0.0854417	0.0952659	0.0993266	0.0749846	0.0826153	0.0912301	0.0910187	0.083043	0.1236177	0.1177029	0.1210224	0.1091582	0.1251144	0.1153226	0.1173668	0.1146727	0.1225323	0.1178396	0.106749	0.0807133	0.044742	0.0431727	0.0454761	0.0404355	0.0381458	0.0378583	0.0543851	0.0665755	0.0606822	
Downy/Hairy Woodpecker	0.0015	4.223E-4	0.0	3.413E-4	0.0	8.5E-4	0.003112	4.968E-4	0.0	4.836E-4	8.33E-4	2.878E-4	7.788E-4	0.001487	3.942E-4	3.14E-4	0.0011042	0.0011867	9.542E-4	4.148E-4	0.0029223	0.0011223	6.146E-4	5.068E-4	0.0	0.0	0.0015	7.899E-4	0.0014238	0.0	0.0013876	0.0012206	0.0016129	0.0017324	9.029E-4	0.0010211	8.183E-4	4.411E-4	0.0018771	0.0013063	0.001004	9.474E-4	0.0010368	4.829E-4	0.0016225	0.0014699	4.56E-4	0.0010772	
Pileated Woodpecker	0.0393129	0.0346284	0.0342531	0.0399317	0.040796	0.0501487	0.0591286	0.0680576	0.0646353	0.0623791	0.0691379	0.0846043	0.0880062	0.0899628	0.0882933	0.077865	0.0828119	0.085443	0.1025763	0.0974699	0.0976037	0.0998878	0.0706822	0.0765332	0.0765156	0.0699216	0.0691057	0.1082148	0.1158045	0.1173709	0.1221092	0.1476961	0.1548387	0.1559117	0.1340858	0.1269571	0.1252046	0.1054257	0.0797748	0.0551927	0.0537149	0.0497395	0.0476931	0.0313858	0.0400216	0.0504655	0.0656635	0.043447	
Northern Flicker	0.2923687	0.2901182	0.3035205	0.2846416	0.3129353	0.2928177	0.3098202	0.3229011	0.3319483	0.3568665	0.3681799	0.3700719	0.3267134	0.3457249	0.3200631	0.277551	0.2609496	0.2428797	0.2609733	0.2704272	0.2501461	0.2777778	0.2532268	0.2483528	0.2731018	0.2561784	0.2793264	0.342812	0.3137162	0.3119457	0.2756707	0.337809	0.3657258	0.4257254	0.5056433	0.5496937	0.5765139	0.5496251	0.4767715	0.4180274	0.4141566	0.3699668	0.3950233	0.3785611	0.4040022	0.4203822	0.4254446	0.3763016	
woodpecker sp.	0.0016518	0.0021115	0.0023787	0.0010239	4.975E-4	0.0025499	0.0024205	0.0029806	0.0023084	0.0038685	0.0049979	0.0048921	0.0054517	0.0033457	0.0051242	0.0047096	0.0040486	0.0059335	0.0062023	0.0024886	0.0058445	0.0044893	0.0073755	0.0025342	5.886E-4	0.0018083	0.0029036	0.0019747	0.0018984	0.0020866	9.251E-4	0.0027464	0.0040323	0.0012993	0.0018059	0.0027229	8.183E-4	0.0013233	0.0023463	0.0016329	0.00251	4.737E-4	0.0020736	0.0024143	0.0021633	0.0024498	0.005016	0.0025135	
American Kestrel	0.0092501	0.0118243	0.0123692	0.0078498	0.0084577	0.0059499	0.003112	0.0079483	0.0073869	0.0091876	0.0066639	0.0083453	0.0089564	0.005948	0.00473	0.0053375	0.0055208	0.0039557	0.0023855	0.0016591	0.0023378	0.0061728	0.0018439	0.0030411	0.0017657	0.0042194	0.004065	0.007109	0.0071191	0.0073031	0.0074006	0.0131218	0.0177419	0.0220875	0.0284424	0.0357386	0.0216858	0.0180856	0.0136086	0.0068583	0.0095382	0.0075793	0.0129601	0.0115886	0.0113575	0.0146987	0.0191518	0.0093357	
Merlin	0.0350182	0.0333615	0.0318744	0.034471	0.0268657	0.0284743	0.0217842	0.0188773	0.0240074	0.0198259	0.0187422	0.017554	0.0237539	0.0208178	0.0169492	0.0260597	0.0172985	0.0130538	0.0066794	0.0087101	0.0070134	0.0039282	0.0129072	0.0116574	0.014126	0.0192887	0.0209059	0.0375197	0.0384433	0.0339071	0.0448659	0.0488251	0.0560484	0.0679948	0.0681716	0.0786249	0.0683306	0.0816056	0.0619427	0.0496408	0.0366466	0.0246329	0.0409539	0.0352487	0.0346133	0.0406663	0.0533516	0.0330341	
Gyrfalcon	3.304E-4	4.223E-4	0.0	6.826E-4	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.411E-4	0.0015	0.0	0.0015	0.0015	0.0010368	4.829E-4	0.0015	0.0015	4.56E-4	0.0015	
Peregrine Falcon	0.0313842	0.0333615	0.0294957	0.0293515	0.021393	0.0229494	0.0169433	0.0153999	0.0244691	0.0154739	0.0116618	0.0135252	0.0089564	0.0118959	0.0114308	0.0141287	0.013986	0.0126582	0.0071565	0.0087101	0.0081823	0.0117845	0.0116779	0.0126711	0.0135374	0.0072333	0.0139373	0.0181675	0.0189843	0.0276474	0.0212766	0.0219713	0.0229839	0.0337809	0.0410835	0.0561607	0.0507365	0.0449934	0.0455185	0.0460483	0.0436747	0.0393179	0.0456195	0.034283	0.029205	0.0367467	0.0428637	0.0330341	
Prairie Falcon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
small falcon sp.	0.0	0.0	0.0	0.0	0.0	0.0	3.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
falcon sp.	3.304E-4	4.223E-4	0.0	0.0010239	0.0	4.25E-4	0.0	4.968E-4	4.617E-4	4.836E-4	0.0	2.878E-4	3.894E-4	3.717E-4	0.0	6.279E-4	7.361E-4	3.956E-4	0.0015	0.0	5.845E-4	0.0	0.0	0.0010137	0.0	6.028E-4	5.807E-4	7.899E-4	9.492E-4	5.216E-4	4.625E-4	6.103E-4	0.0012097	8.662E-4	9.029E-4	0.0017018	0.0016367	8.822E-4	0.0014078	3.266E-4	0.0	9.474E-4	5.184E-4	9.657E-4	5.408E-4	0.0	0.0	0.0021544	
diurnal raptor sp.	6.607E-4	4.223E-4	4.757E-4	3.413E-4	4.975E-4	4.25E-4	6.916E-4	4.968E-4	4.617E-4	4.836E-4	4.165E-4	5.755E-4	3.894E-4	7.435E-4	0.0015	6.279E-4	0.0022083	0.0	0.0019084	4.148E-4	0.0023378	5.612E-4	0.0	0.0010137	5.886E-4	0.0012055	5.807E-4	7.899E-4	0.0015	5.216E-4	4.625E-4	6.103E-4	0.0	8.662E-4	0.0022573	0.0017018	8.183E-4	0.0017644	9.385E-4	9.798E-4	5.02E-4	0.0	5.184E-4	0.0014486	0.0	0.0014699	0.00228	0.0	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.883E-4	0.0053375	0.0386456	0.0755538	0.1145038	0.1426794	0.150789	0.1223345	0.0897357	0.08667	0.068864	0.0602773	0.0818815	0.1508689	0.1153299	0.0902452	0.0564292	0.0405859	0.0149194	0.0064963	0.0018059	3.404E-4	4.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.419E-4	0.0114096	0.0213608	0.0329198	0.0311074	0.0303916	0.020202	0.0104487	0.0091232	0.0117716	0.0030139	0.0069686	0.0173776	0.0185097	0.0203443	0.0203515	0.0204455	0.0125	0.0030316	0.0040632	3.404E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	7.911E-4	0.0166985	0.0418913	0.0461718	0.0549944	0.0731407	0.0593006	0.0412007	0.0289331	0.0296167	0.0588468	0.0598007	0.0897235	0.1091582	0.1116875	0.0834677	0.0428757	0.0162528	0.0040844	8.183E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.746E-4	5.216E-4	9.251E-4	0.0021361	0.0016129	4.331E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0020738	0.0	0.0	0.0	0.0020274	0.0	0.0	0.0	0.0	4.746E-4	0.0	9.251E-4	0.0015258	4.032E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hammond's Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.717E-4	0.0086717	0.0160126	0.020611	0.0308544	0.0324427	0.0369141	0.0286382	0.0218855	0.0122926	0.01926	0.0105945	0.0072333	0.004065	0.0114534	0.0166113	0.0276474	0.0374653	0.0479097	0.0427419	0.034647	0.048307	0.0336964	0.0143208	0.0030878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dusky Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14E-4	0.0015	0.0023734	4.771E-4	4.148E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	3.052E-4	4.032E-4	0.0015	0.0015	3.404E-4	8.183E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific-slope Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.894E-4	0.0022305	0.0327158	0.0989011	0.159735	0.190269	0.2189885	0.2463708	0.2536528	0.2687991	0.2489244	0.2544349	0.2377869	0.2067511	0.2131243	0.2338073	0.1580446	0.163276	0.1327475	0.1336588	0.1125	0.0991771	0.0785553	0.0439074	0.0102291	0.0026467	4.693E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific-slope/Cordilleran Flycatcher (Western Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	4.032E-4	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Empidonax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015767	0.0012559	0.0011042	0.0043513	0.0042939	0.0012443	0.0011689	0.0028058	0.0024585	0.0020274	0.0011772	0.0048222	0.0029036	0.0047393	0.0042715	0.0078247	0.0097132	0.017394	0.008871	0.0082287	0.006772	0.003744	0.002455	8.822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Phoebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111524	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.068E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Phoebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041551	0.0015	0.0	8.633E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Say's Phoebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0040288	0.0011682	0.001487	3.942E-4	9.419E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0027464	4.032E-4	4.331E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ash-throated Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.956E-4	0.0	0.0	0.0	0.0016835	0.0024585	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.266E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tropical Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020458	0.0022056	0.0093853	0.0026127	0.00251	0.0042634	0.0015552	0.0	0.0086533	4.9E-4	0.0	0.0	
Western Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0084772	0.0055208	0.0043513	0.009542	0.0020738	0.0111046	0.0044893	6.146E-4	0.0035479	5.886E-4	0.0015	5.807E-4	0.0	0.0	0.0015	4.625E-4	3.052E-4	0.0	8.662E-4	4.515E-4	6.807E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0087668	0.0078563	0.0086048	5.068E-4	5.886E-4	0.0012055	0.0011614	0.0047393	0.002373	0.0010433	0.0013876	0.0021361	0.0028226	0.0017324	9.029E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western x Eastern Kingbird (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.845E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scissor-tailed Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
flycatcher sp. (Tyrannidae sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.836E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.295E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.155E-4	0.0	8.662E-4	4.515E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hutton's Vireo	0.003634	0.0033784	0.0023787	0.0054608	0.0064677	0.0199745	0.0134855	0.0203676	0.0161588	0.0246615	0.0291545	0.0279137	0.0237539	0.032342	0.0275916	0.0282575	0.0287081	0.0296677	0.0424618	0.0315222	0.025716	0.0342312	0.0233559	0.0314242	0.0294291	0.0235081	0.0313589	0.057267	0.0631229	0.0542514	0.0555042	0.0707965	0.0520161	0.0506713	0.0510158	0.0510551	0.0478723	0.0379356	0.0183013	0.0097975	0.0065261	0.0056845	0.0062208	0.0086915	0.0059492	0.0058795	0.0086639	0.0078995	
Cassin's Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.633E-4	0.0062305	0.0085502	0.0244383	0.0298273	0.0338609	0.0415348	0.048187	0.058482	0.043834	0.0398429	0.0381069	0.0268626	0.0200118	0.0144665	0.0191638	0.0327804	0.0313242	0.0464267	0.0365402	0.0448581	0.0310484	0.019489	0.0103837	0.0034037	0.0012275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.894E-4	3.717E-4	0.0019708	0.0141287	0.0842841	0.1127373	0.115458	0.1177934	0.1157218	0.1010101	0.0762139	0.07704	0.0588582	0.0307414	0.043554	0.0849131	0.0707167	0.1058946	0.1230342	0.1422032	0.1221774	0.083586	0.062754	0.0248468	0.0053191	0.0013233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0011689	0.0028058	6.146E-4	0.0045616	0.0047087	6.028E-4	5.807E-4	3.949E-4	0.0014238	0.0010433	4.625E-4	9.155E-4	8.065E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
vireo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.052E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Loggerhead Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shrike	0.0135448	0.0147804	0.0161751	0.0194539	0.0109453	0.0148746	0.0148686	0.0158967	0.0147738	0.0159574	0.0216576	0.0143885	0.0050623	0.0018587	7.883E-4	6.279E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	6.807E-4	0.0065466	0.0220556	0.017832	0.023514	0.0190763	0.0161061	0.0233281	0.0222115	0.0221741	0.0200882	0.0264478	0.0132855	
Canada Jay	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	3.14E-4	3.681E-4	7.911E-4	4.771E-4	0.0	0.0	0.0	0.0	0.0010137	0.0011772	0.0	0.0	0.0	4.746E-4	5.216E-4	0.0	3.052E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.693E-4	0.0	0.0	4.737E-4	0.0	0.0	0.0	0.0	0.0	0.0015	
Steller's Jay	0.1513049	0.1368243	0.1360609	0.1269625	0.1208955	0.1512962	0.1237898	0.1326379	0.1495845	0.1431335	0.1420242	0.142446	0.1238318	0.0910781	0.0768624	0.0427002	0.0379095	0.0454905	0.0553435	0.0593115	0.0561075	0.0510662	0.0424093	0.0375063	0.039435	0.0433996	0.0551684	0.0576619	0.0707167	0.0907668	0.113321	0.1837046	0.1995968	0.2355998	0.2848758	0.3298162	0.3576105	0.3387737	0.2609104	0.2250163	0.2228916	0.197063	0.1923276	0.2052149	0.1817198	0.1954924	0.1751026	0.1888689	
Blue Jay	0.0015	0.0015	0.0015	0.0	4.975E-4	0.0015	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	3.717E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.092E-4	8.822E-4	0.0015	0.0015	0.0150602	0.0023685	0.002592	0.0	0.0015	0.0015	0.0	0.0	
Black-billed Magpie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Clark's Nutcracker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Crow	0.0	8.446E-4	4.757E-4	0.0010239	0.0	0.0	6.916E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14E-4	3.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.068E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	3.052E-4	8.065E-4	0.0	0.0	0.0	0.0	0.0	4.693E-4	0.0	0.0	4.737E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Northwestern Crow	0.3782623	0.4142736	0.4034253	0.4078498	0.4303483	0.4266893	0.4163209	0.4783905	0.4879963	0.5062863	0.5093711	0.5130935	0.546729	0.529368	0.4974379	0.5378336	0.5329407	0.5387658	0.5081107	0.5022812	0.5002922	0.5123457	0.4738783	0.4921439	0.5203061	0.5455093	0.489547	0.5023697	0.492169	0.5065206	0.4657724	0.4803174	0.4887097	0.4841923	0.4916479	0.4914908	0.4738134	0.4803705	0.5021117	0.525147	0.5085341	0.4779725	0.4567133	0.4625785	0.4245538	0.4301813	0.3875969	0.3709156	
American/Northwestern Crow	0.0	0.0	0.0014272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.878E-4	3.894E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.146E-4	0.0	0.0	0.0	0.0	0.0	4.746E-4	0.0	0.0	3.052E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
crow sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.515E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Raven	0.2428147	0.2419764	0.2350143	0.2443686	0.2477612	0.2745431	0.2493084	0.2985594	0.2908587	0.3002901	0.3086214	0.2961151	0.305296	0.3144981	0.3090264	0.2693878	0.250276	0.2361551	0.2681298	0.2716715	0.2618352	0.2856341	0.2679779	0.2914344	0.2984108	0.2851115	0.2961672	0.3329384	0.3412435	0.3729786	0.3589269	0.3802258	0.375	0.4079688	0.3977427	0.3934649	0.3858429	0.3820026	0.2956359	0.2573481	0.2735944	0.2520133	0.2721617	0.2414293	0.2731206	0.2944635	0.3337893	0.3127469	
crow/raven sp.	9.911E-4	8.446E-4	0.0	0.0010239	9.95E-4	0.001275	0.0034578	0.0	0.0	9.671E-4	8.33E-4	0.0011511	0.0	0.0011152	0.0011825	6.279E-4	0.0011042	0.0015	4.771E-4	4.148E-4	0.0	0.0	0.0015	0.0	0.0015	0.0	5.807E-4	7.899E-4	4.746E-4	0.0015649	4.625E-4	0.0	0.0015	0.0012993	0.0	6.807E-4	8.183E-4	0.0	4.693E-4	0.0	5.02E-4	0.0014211	5.184E-4	0.0019314	5.408E-4	9.799E-4	0.0	0.0	
Chestnut-backed Chickadee	0.3693426	0.3931588	0.4096099	0.4030717	0.4144279	0.4432639	0.4654219	0.466468	0.4492151	0.4700193	0.4793836	0.5033094	0.4898754	0.501487	0.4966496	0.4797488	0.4563857	0.4375	0.4737595	0.4948154	0.5043834	0.5280584	0.5457898	0.540294	0.5309005	0.5256178	0.5121951	0.5675355	0.5239677	0.5461659	0.5272895	0.5733903	0.55	0.5448246	0.5440181	0.5292716	0.5347791	0.5121306	0.4453308	0.4441541	0.4508032	0.4249171	0.4380508	0.4649928	0.4515955	0.4840764	0.5189238	0.4682226	
chickadee sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.331E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Horned Lark	0.0	0.0	0.0014272	0.0	4.975E-4	4.25E-4	3.458E-4	9.935E-4	9.234E-4	0.0019342	8.33E-4	8.633E-4	3.894E-4	0.002974	0.0027592	9.419E-4	0.0015	3.956E-4	4.771E-4	0.0012443	0.0	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0070186	0.0245968	0.0207882	0.0230248	0.0159973	0.0106383	0.0123511	0.0028156	0.0022861	0.001506	0.0014211	0.002592	0.0014486	5.408E-4	0.0014699	9.12E-4	3.591E-4	
